jobs,lock,runtime_ns
2,backoff-16-64,15537237
2,backoff-16-64,12113813
2,backoff-16-64,14760132
2,backoff-16-64,13654615
2,backoff-16-64,13696743
2,backoff-16-64,13610121
2,backoff-16-64,12504738
2,backoff-16-64,13695087
2,backoff-16-64,12376106
2,backoff-16-64,12778205
2,backoff-16-64,13398348
2,backoff-16-64,12763687
2,backoff-16-64,14957575
2,backoff-16-64,12546255
2,backoff-16-64,13690023
2,backoff-16-64,13640003
2,backoff-16-64,12143768
2,backoff-16-64,11946948
2,backoff-16-64,13659064
2,backoff-16-64,15862944
2,backoff-16-64,13880732
2,backoff-16-64,13707895
2,backoff-16-64,13633506
2,backoff-16-64,13983375
2,backoff-16-64,13366084
2,backoff-16-64,13651974
2,backoff-16-64,12403422
4,backoff-16-64,51126634
4,backoff-16-64,45738028
4,backoff-16-64,44729855
4,backoff-16-64,44265458
4,backoff-16-64,45529211
4,backoff-16-64,44653875
4,backoff-16-64,46193088
4,backoff-16-64,44962629
4,backoff-16-64,46020298
4,backoff-16-64,44111345
4,backoff-16-64,45492596
4,backoff-16-64,45256955
4,backoff-16-64,45050583
4,backoff-16-64,43861035
4,backoff-16-64,45167432
4,backoff-16-64,44947462
4,backoff-16-64,45585536
4,backoff-16-64,45436538
4,backoff-16-64,45222914
4,backoff-16-64,44556800
4,backoff-16-64,44454043
4,backoff-16-64,44849791
4,backoff-16-64,46751663
4,backoff-16-64,44964379
4,backoff-16-64,46709446
4,backoff-16-64,48408001
4,backoff-16-64,45838484
4,backoff-16-64,45977158
4,backoff-16-64,46112634
4,backoff-16-64,45218516
4,backoff-16-64,46301119
4,backoff-16-64,45021121
4,backoff-16-64,46497726
4,backoff-16-64,45598032
4,backoff-16-64,46534938
4,backoff-16-64,45938481
4,backoff-16-64,46569498
4,backoff-16-64,50032761
4,backoff-16-64,46301218
4,backoff-16-64,46122289
4,backoff-16-64,45826252
4,backoff-16-64,45068878
4,backoff-16-64,48742665
4,backoff-16-64,47283206
4,backoff-16-64,50727309
4,backoff-16-64,45160416
4,backoff-16-64,45935430
4,backoff-16-64,46310027
4,backoff-16-64,46801633
4,backoff-16-64,45389267
6,backoff-16-64,84633647
6,backoff-16-64,85630863
6,backoff-16-64,84972800
6,backoff-16-64,85794772
6,backoff-16-64,85478418
6,backoff-16-64,84575286
6,backoff-16-64,84466189
6,backoff-16-64,84457660
6,backoff-16-64,84225958
6,backoff-16-64,84353450
6,backoff-16-64,85466197
6,backoff-16-64,84323318
6,backoff-16-64,84930542
6,backoff-16-64,85272778
6,backoff-16-64,84696327
6,backoff-16-64,84639982
6,backoff-16-64,84088226
6,backoff-16-64,85001152
6,backoff-16-64,84641479
6,backoff-16-64,84902702
6,backoff-16-64,83993566
6,backoff-16-64,85215791
6,backoff-16-64,85440973
6,backoff-16-64,84929325
6,backoff-16-64,84644132
6,backoff-16-64,85379559
6,backoff-16-64,84522383
6,backoff-16-64,84771260
6,backoff-16-64,84337276
6,backoff-16-64,84463218
6,backoff-16-64,85477708
6,backoff-16-64,84051525
6,backoff-16-64,84872455
6,backoff-16-64,85416363
6,backoff-16-64,83857553
6,backoff-16-64,85135546
6,backoff-16-64,84873208
6,backoff-16-64,83942350
6,backoff-16-64,85813690
6,backoff-16-64,85276462
6,backoff-16-64,85092922
6,backoff-16-64,85418323
6,backoff-16-64,86003604
6,backoff-16-64,84426221
6,backoff-16-64,85646592
6,backoff-16-64,85394388
6,backoff-16-64,85027243
6,backoff-16-64,85124909
6,backoff-16-64,84638570
6,backoff-16-64,85389827
8,backoff-16-64,129901093
8,backoff-16-64,129092259
8,backoff-16-64,128207693
8,backoff-16-64,127870371
8,backoff-16-64,123695659
8,backoff-16-64,132468098
8,backoff-16-64,121596929
8,backoff-16-64,129506476
8,backoff-16-64,131737291
8,backoff-16-64,132855493
8,backoff-16-64,122980010
8,backoff-16-64,125340892
8,backoff-16-64,132599527
8,backoff-16-64,131965203
8,backoff-16-64,131391435
8,backoff-16-64,127108340
8,backoff-16-64,122825388
8,backoff-16-64,131795280
8,backoff-16-64,130620635
8,backoff-16-64,132315393
8,backoff-16-64,127714915
8,backoff-16-64,121853978
8,backoff-16-64,124750643
8,backoff-16-64,131312097
8,backoff-16-64,123738977
8,backoff-16-64,122563640
8,backoff-16-64,131127194
8,backoff-16-64,130931970
8,backoff-16-64,130052146
8,backoff-16-64,123241160
8,backoff-16-64,131594031
8,backoff-16-64,130770226
8,backoff-16-64,123722364
8,backoff-16-64,131963997
8,backoff-16-64,131334062
8,backoff-16-64,122853304
8,backoff-16-64,132694279
8,backoff-16-64,127741056
8,backoff-16-64,122371454
8,backoff-16-64,131683925
8,backoff-16-64,130325000
8,backoff-16-64,129987530
8,backoff-16-64,129857421
8,backoff-16-64,129421494
8,backoff-16-64,129585281
8,backoff-16-64,129087755
8,backoff-16-64,130836632
8,backoff-16-64,131460489
8,backoff-16-64,126559495
8,backoff-16-64,129971570
10,backoff-16-64,188869410
10,backoff-16-64,186893564
10,backoff-16-64,189710705
10,backoff-16-64,188400667
10,backoff-16-64,191605178
10,backoff-16-64,188654396
10,backoff-16-64,189161060
10,backoff-16-64,188669965
10,backoff-16-64,187134498
10,backoff-16-64,190973735
10,backoff-16-64,189307085
10,backoff-16-64,190020484
10,backoff-16-64,189113475
10,backoff-16-64,189676140
10,backoff-16-64,187459854
10,backoff-16-64,187592271
10,backoff-16-64,187955893
10,backoff-16-64,187610370
10,backoff-16-64,187873201
10,backoff-16-64,188812850
10,backoff-16-64,188895897
10,backoff-16-64,190104883
10,backoff-16-64,189856653
10,backoff-16-64,190968385
10,backoff-16-64,189330633
10,backoff-16-64,187342442
10,backoff-16-64,188490216
10,backoff-16-64,186713019
10,backoff-16-64,188161645
10,backoff-16-64,176722880
10,backoff-16-64,179486129
10,backoff-16-64,174844896
10,backoff-16-64,185934964
10,backoff-16-64,174873199
10,backoff-16-64,187836142
10,backoff-16-64,174459336
10,backoff-16-64,187421579
10,backoff-16-64,175762021
10,backoff-16-64,176457634
10,backoff-16-64,175994548
10,backoff-16-64,188499134
10,backoff-16-64,174656884
10,backoff-16-64,187293188
10,backoff-16-64,186636093
10,backoff-16-64,179474199
10,backoff-16-64,174694751
10,backoff-16-64,186903003
10,backoff-16-64,176898336
10,backoff-16-64,175748604
10,backoff-16-64,178513855
1,backoff-16-512,1587153
1,backoff-16-512,1442785
1,backoff-16-512,1488937
1,backoff-16-512,1439808
1,backoff-16-512,1499123
1,backoff-16-512,1432791
1,backoff-16-512,1497206
1,backoff-16-512,1429566
1,backoff-16-512,1466800
1,backoff-16-512,1470277
1,backoff-16-512,1445856
1,backoff-16-512,1508932
1,backoff-16-512,1504268
1,backoff-16-512,1546788
1,backoff-16-512,1410665
1,backoff-16-512,1426839
1,backoff-16-512,1451237
1,backoff-16-512,1414473
1,backoff-16-512,1418272
1,backoff-16-512,1431062
1,backoff-16-512,1447340
1,backoff-16-512,1420654
1,backoff-16-512,1444882
1,backoff-16-512,1441148
1,backoff-16-512,1415525
1,backoff-16-512,1410302
1,backoff-16-512,1426182
1,backoff-16-512,1451456
1,backoff-16-512,1418595
1,backoff-16-512,1441745
1,backoff-16-512,1411324
1,backoff-16-512,1470165
1,backoff-16-512,1450312
1,backoff-16-512,1379432
1,backoff-16-512,1446628
1,backoff-16-512,1423679
1,backoff-16-512,1427499
1,backoff-16-512,1416336
1,backoff-16-512,1416336
1,backoff-16-512,1413872
1,backoff-16-512,1457291
1,backoff-16-512,1410293
1,backoff-16-512,1442885
1,backoff-16-512,1420894
1,backoff-16-512,1411400
1,backoff-16-512,1410902
1,backoff-16-512,1417953
1,backoff-16-512,1415838
1,backoff-16-512,1446768
1,backoff-16-512,1411294
2,backoff-16-512,12068776
2,backoff-16-512,14679377
2,backoff-16-512,15127096
2,backoff-16-512,15811986
2,backoff-16-512,14825306
2,backoff-16-512,13062601
2,backoff-16-512,15161288
2,backoff-16-512,15201116
2,backoff-16-512,13499989
2,backoff-16-512,10847632
2,backoff-16-512,10183548
2,backoff-16-512,10505914
2,backoff-16-512,11904858
2,backoff-16-512,13188311
2,backoff-16-512,11808873
2,backoff-16-512,13379417
2,backoff-16-512,11765490
2,backoff-16-512,13134516
2,backoff-16-512,11944549
2,backoff-16-512,10809672
2,backoff-16-512,10268427
2,backoff-16-512,10624382
2,backoff-16-512,11057459
2,backoff-16-512,10299936
2,backoff-16-512,10564048
2,backoff-16-512,11554516
2,backoff-16-512,12670750
2,backoff-16-512,11583316
2,backoff-16-512,10152445
2,backoff-16-512,9849878
2,backoff-16-512,11634972
2,backoff-16-512,12800530
2,backoff-16-512,12044380
2,backoff-16-512,11024859
2,backoff-16-512,10728294
2,backoff-16-512,10566428
2,backoff-16-512,10441456
2,backoff-16-512,11807055
2,backoff-16-512,11211070
2,backoff-16-512,12271972
2,backoff-16-512,11113071
2,backoff-16-512,11713138
2,backoff-16-512,10980248
2,backoff-16-512,11966436
2,backoff-16-512,11051795
2,backoff-16-512,12091673
2,backoff-16-512,9670697
2,backoff-16-512,11407295
2,backoff-16-512,12894989
2,backoff-16-512,11447741
4,backoff-16-512,40331855
4,backoff-16-512,40198674
4,backoff-16-512,40646388
4,backoff-16-512,40496643
4,backoff-16-512,41343339
4,backoff-16-512,40878388
4,backoff-16-512,41171703
4,backoff-16-512,39607349
4,backoff-16-512,40167914
4,backoff-16-512,39110802
4,backoff-16-512,40965525
4,backoff-16-512,39487343
4,backoff-16-512,40339848
4,backoff-16-512,40881604
4,backoff-16-512,40243461
4,backoff-16-512,40544925
4,backoff-16-512,40814667
4,backoff-16-512,41002973
4,backoff-16-512,41050369
4,backoff-16-512,40812139
4,backoff-16-512,40142606
4,backoff-16-512,39460356
4,backoff-16-512,40429357
4,backoff-16-512,42191949
4,backoff-16-512,40465795
4,backoff-16-512,40871164
4,backoff-16-512,40227625
4,backoff-16-512,41397379
4,backoff-16-512,40516050
4,backoff-16-512,39437236
4,backoff-16-512,40383068
4,backoff-16-512,39131674
4,backoff-16-512,39992210
4,backoff-16-512,38852340
4,backoff-16-512,40125522
4,backoff-16-512,39002494
4,backoff-16-512,39777133
4,backoff-16-512,39725665
4,backoff-16-512,40630455
4,backoff-16-512,39337016
4,backoff-16-512,40356946
4,backoff-16-512,40511037
4,backoff-16-512,40389238
4,backoff-16-512,40352017
4,backoff-16-512,40528892
4,backoff-16-512,41178054
4,backoff-16-512,40007966
4,backoff-16-512,40676197
4,backoff-16-512,40492199
4,backoff-16-512,39165364
6,backoff-16-512,91021840
6,backoff-16-512,82325450
6,backoff-16-512,90991292
6,backoff-16-512,91404583
6,backoff-16-512,91427854
6,backoff-16-512,91634988
6,backoff-16-512,91542164
6,backoff-16-512,91861226
6,backoff-16-512,91788357
6,backoff-16-512,91100319
6,backoff-16-512,91529441
6,backoff-16-512,91403112
6,backoff-16-512,91039778
6,backoff-16-512,90846776
6,backoff-16-512,91708179
6,backoff-16-512,91404487
6,backoff-16-512,92070429
6,backoff-16-512,91745303
6,backoff-16-512,91604863
6,backoff-16-512,91179818
6,backoff-16-512,91375749
6,backoff-16-512,91283192
6,backoff-16-512,91908989
6,backoff-16-512,91220731
6,backoff-16-512,91402797
6,backoff-16-512,90846712
6,backoff-16-512,91477526
6,backoff-16-512,91574043
6,backoff-16-512,92128250
6,backoff-16-512,91334850
6,backoff-16-512,91191676
6,backoff-16-512,91222230
6,backoff-16-512,91434574
6,backoff-16-512,92053382
6,backoff-16-512,91245208
6,backoff-16-512,91373965
6,backoff-16-512,90644159
6,backoff-16-512,91938183
6,backoff-16-512,90916181
6,backoff-16-512,91071213
6,backoff-16-512,91478560
6,backoff-16-512,91627526
6,backoff-16-512,92297710
6,backoff-16-512,91631734
6,backoff-16-512,92466441
6,backoff-16-512,91732961
6,backoff-16-512,91613696
6,backoff-16-512,91949110
6,backoff-16-512,91762938
6,backoff-16-512,91820476
8,backoff-16-512,130568448
8,backoff-16-512,125410928
8,backoff-16-512,130819050
8,backoff-16-512,132967892
8,backoff-16-512,127511954
8,backoff-16-512,133427418
8,backoff-16-512,131000172
8,backoff-16-512,129563705
8,backoff-16-512,133826406
8,backoff-16-512,127051296
8,backoff-16-512,133361350
8,backoff-16-512,127513952
8,backoff-16-512,131426292
8,backoff-16-512,129772581
8,backoff-16-512,133262383
8,backoff-16-512,133036470
8,backoff-16-512,130022772
8,backoff-16-512,126800020
8,backoff-16-512,133166461
8,backoff-16-512,129841086
8,backoff-16-512,126558348
8,backoff-16-512,131321784
8,backoff-16-512,128289910
8,backoff-16-512,132987042
8,backoff-16-512,126019886
8,backoff-16-512,133676340
8,backoff-16-512,129469677
8,backoff-16-512,128619230
8,backoff-16-512,125591970
8,backoff-16-512,133405626
8,backoff-16-512,130283096
8,backoff-16-512,128773061
8,backoff-16-512,128989566
8,backoff-16-512,129917271
8,backoff-16-512,130247328
8,backoff-16-512,133930625
8,backoff-16-512,125689698
8,backoff-16-512,133648956
8,backoff-16-512,133559390
8,backoff-16-512,123986544
8,backoff-16-512,124918684
8,backoff-16-512,128928461
8,backoff-16-512,128419962
8,backoff-16-512,126284960
8,backoff-16-512,124729730
8,backoff-16-512,127704218
8,backoff-16-512,124914749
8,backoff-16-512,130449965
8,backoff-16-512,128470946
8,backoff-16-512,129130991
10,backoff-16-512,160565944
10,backoff-16-512,160697946
10,backoff-16-512,160568306
10,backoff-16-512,160265013
10,backoff-16-512,160824759
10,backoff-16-512,161989305
10,backoff-16-512,162698485
10,backoff-16-512,160920871
10,backoff-16-512,159401854
10,backoff-16-512,159894568
10,backoff-16-512,161390665
10,backoff-16-512,160625984
10,backoff-16-512,160774647
10,backoff-16-512,160074888
10,backoff-16-512,161287047
10,backoff-16-512,161097960
10,backoff-16-512,160993203
10,backoff-16-512,162075960
10,backoff-16-512,161297392
10,backoff-16-512,161728181
10,backoff-16-512,160536136
10,backoff-16-512,160499341
10,backoff-16-512,163008213
10,backoff-16-512,160214184
10,backoff-16-512,161793348
10,backoff-16-512,162723115
10,backoff-16-512,162016570
10,backoff-16-512,161037099
10,backoff-16-512,161402243
10,backoff-16-512,160596278
10,backoff-16-512,158957069
10,backoff-16-512,159999256
10,backoff-16-512,161788164
10,backoff-16-512,163563027
10,backoff-16-512,160508816
10,backoff-16-512,160453301
10,backoff-16-512,161343548
10,backoff-16-512,162530827
10,backoff-16-512,161916827
10,backoff-16-512,162624733
10,backoff-16-512,161963869
10,backoff-16-512,161113880
10,backoff-16-512,161217374
10,backoff-16-512,161742352
10,backoff-16-512,162448264
10,backoff-16-512,162854285
10,backoff-16-512,161160709
10,backoff-16-512,161576051
10,backoff-16-512,161858490
10,backoff-16-512,161077882
1,backoff-16-4096,1539348
1,backoff-16-4096,1430324
1,backoff-16-4096,1431602
1,backoff-16-4096,1482864
1,backoff-16-4096,1433872
1,backoff-16-4096,1480371
1,backoff-16-4096,1450315
1,backoff-16-4096,1498494
1,backoff-16-4096,1448764
1,backoff-16-4096,1526706
1,backoff-16-4096,1436709
1,backoff-16-4096,1492827
1,backoff-16-4096,1446776
1,backoff-16-4096,1455863
1,backoff-16-4096,1414016
1,backoff-16-4096,1418156
1,backoff-16-4096,1450140
1,backoff-16-4096,1416535
1,backoff-16-4096,1434837
1,backoff-16-4096,1411839
1,backoff-16-4096,1454301
1,backoff-16-4096,1424161
1,backoff-16-4096,1418654
1,backoff-16-4096,1454865
1,backoff-16-4096,1436191
1,backoff-16-4096,1462960
1,backoff-16-4096,1413802
1,backoff-16-4096,1460336
1,backoff-16-4096,1431562
1,backoff-16-4096,1461181
1,backoff-16-4096,1414568
1,backoff-16-4096,1422243
1,backoff-16-4096,1472852
1,backoff-16-4096,1422146
1,backoff-16-4096,1422018
1,backoff-16-4096,1416225
1,backoff-16-4096,1486556
1,backoff-16-4096,1429487
1,backoff-16-4096,1488987
1,backoff-16-4096,1431463
1,backoff-16-4096,1429533
1,backoff-16-4096,1426717
1,backoff-16-4096,1419745
1,backoff-16-4096,1462209
1,backoff-16-4096,1413895
1,backoff-16-4096,1454061
1,backoff-16-4096,1433951
1,backoff-16-4096,1474886
1,backoff-16-4096,1437403
1,backoff-16-4096,1421729
2,backoff-16-4096,8023361
2,backoff-16-4096,6871318
2,backoff-16-4096,5620270
2,backoff-16-4096,6696161
2,backoff-16-4096,6186593
2,backoff-16-4096,8614387
2,backoff-16-4096,7432898
2,backoff-16-4096,9036628
2,backoff-16-4096,10824996
2,backoff-16-4096,9139097
2,backoff-16-4096,10667956
2,backoff-16-4096,8762130
2,backoff-16-4096,10405008
2,backoff-16-4096,9914883
2,backoff-16-4096,10858859
2,backoff-16-4096,9000861
2,backoff-16-4096,7645769
2,backoff-16-4096,8233367
2,backoff-16-4096,9388447
2,backoff-16-4096,10536427
2,backoff-16-4096,9357761
2,backoff-16-4096,10587084
2,backoff-16-4096,9601921
2,backoff-16-4096,10316049
2,backoff-16-4096,9297957
2,backoff-16-4096,8213013
2,backoff-16-4096,9576520
2,backoff-16-4096,8383964
2,backoff-16-4096,8369886
2,backoff-16-4096,8826257
2,backoff-16-4096,6727954
2,backoff-16-4096,8186869
2,backoff-16-4096,6964475
2,backoff-16-4096,8259607
2,backoff-16-4096,7275901
2,backoff-16-4096,8121397
2,backoff-16-4096,7286999
2,backoff-16-4096,6299249
2,backoff-16-4096,6724586
2,backoff-16-4096,6326844
2,backoff-16-4096,6864968
2,backoff-16-4096,7905115
2,backoff-16-4096,7187772
2,backoff-16-4096,8070819
2,backoff-16-4096,7247653
2,backoff-16-4096,6590015
2,backoff-16-4096,6564599
2,backoff-16-4096,6479540
2,backoff-16-4096,7436607
2,backoff-16-4096,6503929
4,backoff-16-4096,29693971
4,backoff-16-4096,31797361
4,backoff-16-4096,29960599
4,backoff-16-4096,32163201
4,backoff-16-4096,30555518
4,backoff-16-4096,31813171
4,backoff-16-4096,32073557
4,backoff-16-4096,31849909
4,backoff-16-4096,31424994
4,backoff-16-4096,30173361
4,backoff-16-4096,32202027
4,backoff-16-4096,29862618
4,backoff-16-4096,31435915
4,backoff-16-4096,30100300
4,backoff-16-4096,31571162
4,backoff-16-4096,31286169
4,backoff-16-4096,29509225
4,backoff-16-4096,32441103
4,backoff-16-4096,29647662
4,backoff-16-4096,32077073
4,backoff-16-4096,30424876
4,backoff-16-4096,32040735
4,backoff-16-4096,31198956
4,backoff-16-4096,32429405
4,backoff-16-4096,32559170
4,backoff-16-4096,32541169
4,backoff-16-4096,32487127
4,backoff-16-4096,30360698
4,backoff-16-4096,32408160
4,backoff-16-4096,29877078
4,backoff-16-4096,31478523
4,backoff-16-4096,29581899
4,backoff-16-4096,32114928
4,backoff-16-4096,30534156
4,backoff-16-4096,32364512
4,backoff-16-4096,29700076
4,backoff-16-4096,31914614
4,backoff-16-4096,30459287
4,backoff-16-4096,33060115
4,backoff-16-4096,30522996
4,backoff-16-4096,32791476
4,backoff-16-4096,31684872
4,backoff-16-4096,32056202
4,backoff-16-4096,32257732
4,backoff-16-4096,31316335
4,backoff-16-4096,31967358
4,backoff-16-4096,32254558
4,backoff-16-4096,31721009
4,backoff-16-4096,30308574
4,backoff-16-4096,31487463
6,backoff-16-4096,69024177
6,backoff-16-4096,68756148
6,backoff-16-4096,69261250
6,backoff-16-4096,69365222
6,backoff-16-4096,68960748
6,backoff-16-4096,69785697
6,backoff-16-4096,67758595
6,backoff-16-4096,68175805
6,backoff-16-4096,68710794
6,backoff-16-4096,69352937
6,backoff-16-4096,68467317
6,backoff-16-4096,68970130
6,backoff-16-4096,68807868
6,backoff-16-4096,69853963
6,backoff-16-4096,69200493
6,backoff-16-4096,69606996
6,backoff-16-4096,68588546
6,backoff-16-4096,69105091
6,backoff-16-4096,69134687
6,backoff-16-4096,68839934
6,backoff-16-4096,68231016
6,backoff-16-4096,68749736
6,backoff-16-4096,67807512
6,backoff-16-4096,68716439
6,backoff-16-4096,69330457
6,backoff-16-4096,69127427
6,backoff-16-4096,69198747
6,backoff-16-4096,68704381
6,backoff-16-4096,69279675
6,backoff-16-4096,68330104
6,backoff-16-4096,68697909
6,backoff-16-4096,69110196
6,backoff-16-4096,68727422
6,backoff-16-4096,69436442
6,backoff-16-4096,68602094
6,backoff-16-4096,69044924
6,backoff-16-4096,68520503
6,backoff-16-4096,67904313
6,backoff-16-4096,69054003
6,backoff-16-4096,68973429
6,backoff-16-4096,69266919
6,backoff-16-4096,68540657
6,backoff-16-4096,68642363
6,backoff-16-4096,69231104
6,backoff-16-4096,68391715
6,backoff-16-4096,68883057
6,backoff-16-4096,68619078
6,backoff-16-4096,68810730
6,backoff-16-4096,68980581
6,backoff-16-4096,69059009
8,backoff-16-4096,88627686
8,backoff-16-4096,89007351
8,backoff-16-4096,91373860
8,backoff-16-4096,85963727
8,backoff-16-4096,88864683
8,backoff-16-4096,90820309
8,backoff-16-4096,89362946
8,backoff-16-4096,86618286
8,backoff-16-4096,90635440
8,backoff-16-4096,89633730
8,backoff-16-4096,90847915
8,backoff-16-4096,86372547
8,backoff-16-4096,90686413
8,backoff-16-4096,85221999
8,backoff-16-4096,90480565
8,backoff-16-4096,86623734
8,backoff-16-4096,91558687
8,backoff-16-4096,89868507
8,backoff-16-4096,89853598
8,backoff-16-4096,89142845
8,backoff-16-4096,88934087
8,backoff-16-4096,91590915
8,backoff-16-4096,87711183
8,backoff-16-4096,90130787
8,backoff-16-4096,89178647
8,backoff-16-4096,89724960
8,backoff-16-4096,89464302
8,backoff-16-4096,89724821
8,backoff-16-4096,85074479
8,backoff-16-4096,91855201
8,backoff-16-4096,89918814
8,backoff-16-4096,85551733
8,backoff-16-4096,91015349
8,backoff-16-4096,88587467
8,backoff-16-4096,89062840
8,backoff-16-4096,90410255
8,backoff-16-4096,92302783
8,backoff-16-4096,89785268
8,backoff-16-4096,85614082
8,backoff-16-4096,90057754
8,backoff-16-4096,90840224
8,backoff-16-4096,85413266
8,backoff-16-4096,90640894
8,backoff-16-4096,86912777
8,backoff-16-4096,89311726
8,backoff-16-4096,89088166
8,backoff-16-4096,89409689
8,backoff-16-4096,90155030
8,backoff-16-4096,86857040
8,backoff-16-4096,89632880
10,backoff-16-4096,124121365
10,backoff-16-4096,127977825
10,backoff-16-4096,128619388
10,backoff-16-4096,122125420
10,backoff-16-4096,126603708
10,backoff-16-4096,127901586
10,backoff-16-4096,126047365
10,backoff-16-4096,129320415
10,backoff-16-4096,125197075
10,backoff-16-4096,127894522
10,backoff-16-4096,124874768
10,backoff-16-4096,128580138
10,backoff-16-4096,125095154
10,backoff-16-4096,129358466
10,backoff-16-4096,124577421
10,backoff-16-4096,126859530
10,backoff-16-4096,124135080
10,backoff-16-4096,124767434
10,backoff-16-4096,128801572
10,backoff-16-4096,127970839
10,backoff-16-4096,125048621
10,backoff-16-4096,127952501
10,backoff-16-4096,126188301
10,backoff-16-4096,129243013
10,backoff-16-4096,128425381
10,backoff-16-4096,127521073
10,backoff-16-4096,125724359
10,backoff-16-4096,127326602
10,backoff-16-4096,127007540
10,backoff-16-4096,128985171
10,backoff-16-4096,127675188
10,backoff-16-4096,126686579
10,backoff-16-4096,128470928
10,backoff-16-4096,126590157
10,backoff-16-4096,128666925
10,backoff-16-4096,127683735
10,backoff-16-4096,124243908
10,backoff-16-4096,127349939
10,backoff-16-4096,127128292
10,backoff-16-4096,126789698
10,backoff-16-4096,126855281
10,backoff-16-4096,127504425
10,backoff-16-4096,128602934
10,backoff-16-4096,124703127
10,backoff-16-4096,128140138
10,backoff-16-4096,128248742
10,backoff-16-4096,124843074
10,backoff-16-4096,127827039
10,backoff-16-4096,126519755
10,backoff-16-4096,127808190
1,backoff-64-64,1527064
1,backoff-64-64,1464793
1,backoff-64-64,1479005
1,backoff-64-64,1439421
1,backoff-64-64,1501234
1,backoff-64-64,1446105
1,backoff-64-64,1516034
1,backoff-64-64,1445835
1,backoff-64-64,1532351
1,backoff-64-64,1466229
1,backoff-64-64,1485440
1,backoff-64-64,1455614
1,backoff-64-64,1510391
1,backoff-64-64,1466710
1,backoff-64-64,1419273
1,backoff-64-64,1409966
1,backoff-64-64,1486665
1,backoff-64-64,1456710
1,backoff-64-64,1479125
1,backoff-64-64,1484006
1,backoff-64-64,1446868
1,backoff-64-64,1462080
1,backoff-64-64,1445599
1,backoff-64-64,1453493
1,backoff-64-64,1449722
1,backoff-64-64,1446941
1,backoff-64-64,1447563
1,backoff-64-64,1472398
1,backoff-64-64,1448628
1,backoff-64-64,1484128
1,backoff-64-64,1453813
1,backoff-64-64,1459752
1,backoff-64-64,1443743
1,backoff-64-64,1442880
1,backoff-64-64,1444455
1,backoff-64-64,1550870
1,backoff-64-64,1548507
1,backoff-64-64,1544214
1,backoff-64-64,1561395
1,backoff-64-64,1548941
1,backoff-64-64,1546006
1,backoff-64-64,1660658
1,backoff-64-64,1683595
1,backoff-64-64,1685186
1,backoff-64-64,1675927
1,backoff-64-64,1671001
1,backoff-64-64,1746817
1,backoff-64-64,1814437
1,backoff-64-64,1822383
1,backoff-64-64,1813852
2,backoff-64-64,18974206
2,backoff-64-64,20992109
2,backoff-64-64,30667901
2,backoff-64-64,26209228
2,backoff-64-64,17858387
2,backoff-64-64,14456664
2,backoff-64-64,12628079
2,backoff-64-64,12463670
2,backoff-64-64,13105595
2,backoff-64-64,15914299
2,backoff-64-64,13507988
2,backoff-64-64,15767686
2,backoff-64-64,13362740
2,backoff-64-64,15620384
2,backoff-64-64,13141282
2,backoff-64-64,12640927
2,backoff-64-64,12901645
2,backoff-64-64,11933434
2,backoff-64-64,13632177
2,backoff-64-64,11539156
2,backoff-64-64,12258296
2,backoff-64-64,11415588
2,backoff-64-64,11927423
2,backoff-64-64,11755521
2,backoff-64-64,11598955
2,backoff-64-64,12051547
2,backoff-64-64,11857209
2,backoff-64-64,12098811
2,backoff-64-64,11641020
2,backoff-64-64,12116430
2,backoff-64-64,15648009
2,backoff-64-64,13062820
2,backoff-64-64,15637157
2,backoff-64-64,12973645
2,backoff-64-64,15573275
2,backoff-64-64,13144039
2,backoff-64-64,14973022
2,backoff-64-64,13205431
2,backoff-64-64,15397220
2,backoff-64-64,12968911
2,backoff-64-64,15887966
2,backoff-64-64,12996731
2,backoff-64-64,15297491
2,backoff-64-64,13584755
2,backoff-64-64,15466973
2,backoff-64-64,13516984
2,backoff-64-64,15705991
2,backoff-64-64,13262340
2,backoff-64-64,15571057
2,backoff-64-64,13445414
4,backoff-64-64,51134344
4,backoff-64-64,49404669
4,backoff-64-64,50540278
4,backoff-64-64,49938073
4,backoff-64-64,51734470
4,backoff-64-64,49104713
4,backoff-64-64,50502542
4,backoff-64-64,49655792
4,backoff-64-64,50813850
4,backoff-64-64,49942833
4,backoff-64-64,50346411
4,backoff-64-64,49437360
4,backoff-64-64,50019850
4,backoff-64-64,54529398
4,backoff-64-64,56465348
4,backoff-64-64,52742612
4,backoff-64-64,50457089
4,backoff-64-64,50157510
4,backoff-64-64,48953720
4,backoff-64-64,51893273
4,backoff-64-64,50636305
4,backoff-64-64,50901895
4,backoff-64-64,49202704
4,backoff-64-64,50081950
4,backoff-64-64,49631942
4,backoff-64-64,50428502
4,backoff-64-64,48188729
4,backoff-64-64,50544728
4,backoff-64-64,48923546
4,backoff-64-64,51678855
4,backoff-64-64,48650769
4,backoff-64-64,50047746
4,backoff-64-64,49683053
4,backoff-64-64,51338509
4,backoff-64-64,48820071
4,backoff-64-64,50462591
4,backoff-64-64,48612028
4,backoff-64-64,49504420
4,backoff-64-64,48562005
4,backoff-64-64,50452340
4,backoff-64-64,48704171
4,backoff-64-64,50903803
4,backoff-64-64,49450110
4,backoff-64-64,50882893
4,backoff-64-64,49650054
4,backoff-64-64,51188341
4,backoff-64-64,49229188
4,backoff-64-64,50420743
4,backoff-64-64,50270482
4,backoff-64-64,51274861
